2022-03-17 21:07:33 status unpacked openssl:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:07:34 upgrade rpi-eeprom:armhf 13.5-1~buster 13.12-1~buster
2022-03-17 21:07:34 status half-configured rpi-eeprom:armhf 13.5-1~buster
2022-03-17 21:07:34 status unpacked rpi-eeprom:armhf 13.5-1~buster
2022-03-17 21:07:34 status half-installed rpi-eeprom:armhf 13.5-1~buster
2022-03-17 21:08:00 status unpacked rpi-eeprom:armhf 13.12-1~buster
2022-03-17 21:08:00 upgrade rpi-eeprom-images:armhf 13.5-1~buster 13.12-1~buster
2022-03-17 21:08:00 status half-configured rpi-eeprom-images:armhf 13.5-1~buster
2022-03-17 21:08:00 status unpacked rpi-eeprom-images:armhf 13.5-1~buster
2022-03-17 21:08:00 status half-installed rpi-eeprom-images:armhf 13.5-1~buster
2022-03-17 21:08:00 status unpacked rpi-eeprom-images:armhf 13.12-1~buster
2022-03-17 21:08:01 startup packages configure
2022-03-17 21:08:01 configure libexpat1:armhf 2.2.6-2+deb10u4 <none>
2022-03-17 21:08:01 status unpacked libexpat1:armhf 2.2.6-2+deb10u4
2022-03-17 21:08:01 status half-configured libexpat1:armhf 2.2.6-2+deb10u4
2022-03-17 21:08:02 status installed libexpat1:armhf 2.2.6-2+deb10u4
2022-03-17 21:08:02 configure libssl1.1:armhf 1.1.1d-0+deb10u8+rpt1 <none>
2022-03-17 21:08:02 status unpacked libssl1.1:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:08:02 status half-configured libssl1.1:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:08:02 status installed libssl1.1:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:08:02 configure libjavascriptcoregtk-4.0-18:armhf 2.34.6-1~deb10u1+rpi1 <none>
2022-03-17 21:08:02 status unpacked libjavascriptcoregtk-4.0-18:armhf 2.34.6-1~deb10u1+rpi1
2022-03-17 21:08:02 status half-configured libjavascriptcoregtk-4.0-18:armhf 2.34.6-1~deb10u1+rpi1
2022-03-17 21:08:02 status installed libjavascriptcoregtk-4.0-18:armhf 2.34.6-1~deb10u1+rpi1
2022-03-17 21:08:02 configure linux-libc-dev:armhf 1:1.20220308~buster-1 <none>
2022-03-17 21:08:02 status unpacked linux-libc-dev:armhf 1:1.20220308~buster-1
2022-03-17 21:08:02 status half-configured linux-libc-dev:armhf 1:1.20220308~buster-1
2022-03-17 21:08:02 status installed linux-libc-dev:armhf 1:1.20220308~buster-1
2022-03-17 21:08:02 configure raspberrypi-kernel:armhf 1:1.20220308~buster-1 <none>
2022-03-17 21:08:02 status unpacked raspberrypi-kernel:armhf 1:1.20220308~buster-1
2022-03-17 21:08:04 status half-configured raspberrypi-kernel:armhf 1:1.20220308~buster-1
2022-03-17 21:11:51 status installed raspberrypi-kernel:armhf 1:1.20220308~buster-1
2022-03-17 21:11:51 configure libexpat1-dev:armhf 2.2.6-2+deb10u4 <none>
2022-03-17 21:11:51 status unpacked libexpat1-dev:armhf 2.2.6-2+deb10u4
2022-03-17 21:11:51 status half-configured libexpat1-dev:armhf 2.2.6-2+deb10u4
2022-03-17 21:11:51 status installed libexpat1-dev:armhf 2.2.6-2+deb10u4
2022-03-17 21:11:51 configure libssl-dev:armhf 1.1.1d-0+deb10u8+rpt1 <none>
2022-03-17 21:11:51 status unpacked libssl-dev:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:11:51 status half-configured libssl-dev:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:11:51 status installed libssl-dev:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:11:51 configure raspberrypi-bootloader:armhf 1:1.20220308~buster-1 <none>
2022-03-17 21:11:51 status unpacked raspberrypi-bootloader:armhf 1:1.20220308~buster-1
2022-03-17 21:11:51 status half-configured raspberrypi-bootloader:armhf 1:1.20220308~buster-1
2022-03-17 21:12:08 status installed raspberrypi-bootloader:armhf 1:1.20220308~buster-1
2022-03-17 21:12:08 configure libraspberrypi0:armhf 1:1.20220308~buster-1 <none>
2022-03-17 21:12:08 status unpacked libraspberrypi0:armhf 1:1.20220308~buster-1
2022-03-17 21:12:08 status half-configured libraspberrypi0:armhf 1:1.20220308~buster-1
2022-03-17 21:12:08 status installed libraspberrypi0:armhf 1:1.20220308~buster-1
2022-03-17 21:12:09 configure libwebkit2gtk-4.0-37:armhf 2.34.6-1~deb10u1+rpi1 <none>
2022-03-17 21:12:09 status unpacked libwebkit2gtk-4.0-37:armhf 2.34.6-1~deb10u1+rpi1
2022-03-17 21:12:09 status half-configured libwebkit2gtk-4.0-37:armhf 2.34.6-1~deb10u1+rpi1
2022-03-17 21:12:09 status installed libwebkit2gtk-4.0-37:armhf 2.34.6-1~deb10u1+rpi1
2022-03-17 21:12:09 configure openssl:armhf 1.1.1d-0+deb10u8+rpt1 <none>
2022-03-17 21:12:09 status unpacked openssl:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:12:09 status half-configured openssl:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:12:09 status installed openssl:armhf 1.1.1d-0+deb10u8+rpt1
2022-03-17 21:12:09 configure libraspberrypi-doc:armhf 1:1.20220308~buster-1 <none>
2022-03-17 21:12:09 status unpacked libraspberrypi-doc:armhf 1:1.20220308~buster-1
2022-03-17 21:12:09 status half-configured libraspberrypi-doc:armhf 1:1.20220308~buster-1
2022-03-17 21:12:09 status installed libraspberrypi-doc:armhf 1:1.20220308~buster-1
2022-03-17 21:12:09 configure libraspberrypi-bin:armhf 1:1.20220308~buster-1 <none>
2022-03-17 21:12:09 status unpacked libraspberrypi-bin:armhf 1:1.20220308~buster-1
2022-03-17 21:12:09 status half-configured libraspberrypi-bin:armhf 1:1.20220308~buster-1
2022-03-17 21:12:09 status installed libraspberrypi-bin:armhf 1:1.20220308~buster-1
2022-03-17 21:12:09 configure libraspberrypi-dev:armhf 1:1.20220308~buster-1 <none>
2022-03-17 21:12:09 status unpacked libraspberrypi-dev:armhf 1:1.20220308~buster-1
2022-03-17 21:12:10 status half-configured libraspberrypi-dev:armhf 1:1.20220308~buster-1
2022-03-17 21:12:11 status installed libraspberrypi-dev:armhf 1:1.20220308~buster-1
2022-03-17 21:12:11 configure rpi-eeprom:armhf 13.12-1~buster <none>
2022-03-17 21:12:11 status unpacked rpi-eeprom:armhf 13.12-1~buster
2022-03-17 21:12:11 status half-configured rpi-eeprom:armhf 13.12-1~buster
2022-03-17 21:12:12 status installed rpi-eeprom:armhf 13.12-1~buster
2022-03-17 21:12:12 configure rpi-eeprom-images:armhf 13.12-1~buster <none>
2022-03-17 21:12:12 status unpacked rpi-eeprom-images:armhf 13.12-1~buster
2022-03-17 21:12:12 status half-configured rpi-eeprom-images:armhf 13.12-1~buster
2022-03-17 21:12:12 status installed rpi-eeprom-images:armhf 13.12-1~buster
2022-03-17 21:12:12 trigproc man-db:armhf 2.8.5-2 <none>
2022-03-17 21:12:12 status half-configured man-db:armhf 2.8.5-2
2022-03-17 21:12:14 status installed man-db:armhf 2.8.5-2
2022-03-17 21:12:14 trigproc libc-bin:armhf 2.28-10+rpt2+rpi1 <none>
2022-03-17 21:12:14 status half-configured libc-bin:armhf 2.28-10+rpt2+rpi1
2022-03-17 21:12:15 status installed libc-bin:armhf 2.28-10+rpt2+rpi1
